model,video_url,model_text_explanation,annotated_text_explanation,nivel_concordancia,setting,is_valid
gemini-2.5-flash,https://www.youtube.com/shorts/gdMUXAa5vuE?feature=share,"O humor surge da situação de um homem bêbado (Panelada) tentando entrar em casa e da progressão de sua interação com a esposa (Maria).

Os elementos que contribuem para o efeito cômico são:

1.  **O duplo sentido e a ambiguidade:** Inicialmente, a palavra ""bom"" usada por Panelada (""eu tô é bom"") é interpretada por Maria como ""estou sóbrio/bem"", quando na verdade significa ""sou uma pessoa boa/não faço mal"". Essa má interpretação inicial permite a entrada de Panelada, criando uma expectativa falsa.
2.  **O uso de bajulação exagerada:** Panelada usa termos como ""minha flor de jasmim"" e ""meu docinho de coco"", que são excessivamente melosos e destoam da situação e do aparente estado de embriaguez, tornando-se cômicos.
3.  **A quebra de expectativa e a revelação:** A premissa de que Panelada está ""bom"" é rapidamente desfeita quando ele continua com a bajulação e Maria percebe sua embriaguez, culminando na confrontação direta.
4.  **A lógica distorcida e o sofisma:** O clímax do humor reside na resposta de Panelada à acusação de ter ido ao bar (""Tu não disse que não colocava mais os pés naquele bar?""). A réplica ""Eu não coloquei não, entrei de chinelo"" é um exemplo clássico de lógica literal absurda (sofisma), onde ele se apega ao pé da letra da frase para escapar da culpa, ignorando completamente o espírito do que foi dito. Essa manobra verbal é inesperada e hilária pela sua falta de sentido prático.
5.  **A exasperação da Maria:** A reação final de Maria (""Panelada!"") encapsula a frustração e a incredulidade diante da irracionalidade do argumento do marido, reforçando o impacto cômico da cena.","A personagem afirma de forma incisiva ter trancado a porta de propósito pra não receber o homem bêbado. Ele brinca dizendo que não tocou os pés no chão do bar, como ela havia pedido, pois estava de chinelo.",5,zero-shot,1
llama-3-405b-instruct,https://www.youtube.com/shorts/e--sOm52z98?feature=share," O humor no texto é gerado pela ironia e pelo exagero. O narrador descreve a idade de 25 anos como ""miserável"" e cria uma expectativa irrealista de que, nessa idade, alguém já deveria ter alcançado certos marcos, como ter um carro e terminar a faculdade. A ironia está no fato de que essas expectativas geralmente não se concretizam, e o narrador se lamenta de forma exagerada, enfatizando a passagem do tempo e a proximidade dos 30 anos. O uso de expressões como ""Meu Deus, eu tenho um quarto de século"" e ""Sabe o que é pior?"" contribui para o efeito cômico, criando um tom de desespero e resignação. Além disso, a frase ""E eu falo do meu lugar de fala, viu?"" sugere que o narrador está falando por experiência própria, o que adiciona um toque de autodepreciação e humor à situação.","O humorista fala sobre ansiedades comuns de quem possui 25 anos de idade e como algumas delas não se cumprem. Ele utiliza um exemplo de quebra de expectativa da vida real para quebrar a expectativa durante seu texto e, a partir disso, parecer engraçado.  ",5,zero-shot,1
sabia-3.1,https://www.youtube.com/shorts/nlxJrsWboT4?feature=share," O humor no texto advém da comparação exagerada entre as situações de trabalho do profissional que corta a luz em locais tranquilos e em locais perigosos, criando uma imagem cômica e absurda da rotina do trabalhador. A expressão ""pra caralho"" exagera a necessidade de valorização, enquanto a descrição dramática do local de trabalho perigoso, com termos como ""beco da facada"" e ""morro dos desesperados"", e a reação dos moradores (""dois com facão, três com um pedaço de pedra"") amplifica o contraste e a tensão de forma caricatural, gerando comicidade.","O humorista cria um efeito cômico a partir da péssima situação em que se encontra o encarregado de cortar a energia elétrica de alguém que mora num bairro perigoso, podendo inclusive sofrer ameaça de morte.",5,zero-shot,1
sabia-3.1,https://www.youtube.com/shorts/Ut5JkughLBI?feature=share," O humor do texto vem da confusão proposital entre o estado do narrador e o título do filme ""Doutor Estranho"", que ele altera para ""Doutor Estranho Chapado"". A repetição e a autoconsciência da brincadeira criam um efeito cômico, reforçando a ideia de que o narrador está alterado. A frase final, ""Sabe o que é ser bom aqui? Alguém tem leite condensado aí?"", é uma quebra abrupta de expectativa, mudando o assunto de forma inesperada e desconexa, contribuindo para o efeito humorístico.","O humorista faz uma brincadeira sobre a possível confusão do público ao mencionar que assistiu a Doutor Estranho Chapado: seria esse o título do filme ou ele o assistiu sob efeito de algo? Ainda provoca a plateia, dizendo que eles nunca saberão se ele está chapado naquele exato momento.",5,zero-shot,0
sabia-3.1,https://www.youtube.com/shorts/zY5c7ejH1SQ?feature=share," O humor do texto está na autoimagem exagerada e caricata do autor se imaginando em situações do Big Brother, usando uma linguagem informal e repleta de regionalismos. A comédia surge a partir de elementos como a confusão proposital de palavras (""pareceira"" ao invés de ""parceira""), a brincadeira com a própria identidade (""sebosão""), a sátira de situações cotidianas e a ideia absurda de uma festa temática do Maranhão com exagero de elementos culturais, como a radiola e o Bumbaboi. A expressão ""Quero o JJ"" ao final, sugere um desejo por eficiência em contraste cômico com a descrição anterior de excessos, criando um efeito de sátira e exagero que fazem o texto ser engraçado.","O humorista diverte ao se imaginar no Big Brother Brasil, atendendo o temido Big Fone, destacando que já tem experiência em correr para atender orelhão. Em seguida, narra uma briga fictícia dentro da casa, onde usa seu sotaque maranhense para enfrentar a rival. Ele ainda se imagina sendo flagrado pelas câmeras em momentos constrangedores e, por fim, sonha com uma festa do líder com o tema Maranhão, recheada de referências à cultura local.",5,zero-shot,0
gpt-4,https://www.youtube.com/shorts/yDWSEIv3oYw?feature=share,"O humor no texto é criado através da representação exagerada e caricata de uma cena familiar comum. Primeiro, o autor estabelece a premissa cômica da 'jarra das visitas', usada mais por aparência do que por necessidade. Deste ponto inicial, cria-se um senso de antecipação - a jarra é importante e não deve ser mexida, aumentando a tensão humorística. Quando a ação da criança quebra a jarra, a reação da mãe é dramática e exagerada, mas ao invés de gritar ou dar uma bronca, ela fica completamente silenciosa de tanta raiva, o que é um twist inesperado e engraçado. O pedido para que a criança fuja antes que ela possa vê-la é outra reviravolta cômica que adiciona um fim humorista à situação.","O humorista narra uma cena inusitada em que ele quebra a jarra e os copos da mãe, que ela usava pra chamar a atenção das visitas. Sua mãe fica com tanta raiva que, inicialmente, não fala uma palavra, e depois manda ele correr pra casa da avó.",5,zero-shot,1
gemini-2.5-flash,https://www.youtube.com/shorts/MGkFOaK_vYU?feature=share,"O humor do texto reside na **quebra brusca de expectativa** e na **incongruência absurda**.

Inicialmente, o narrador constrói uma atmosfera de antecipação e deleite ao descrever a coxinha perfeita e crocante, expressando um desejo intenso pelo recheio clássico de frango com catupiry. Elementos como a sonoridade (""bicha tá crocante"") e a repetição (""me mostra, me mostra, me mostra"") criam um clímax de expectativa gastronômica.

A reviravolta cômica ocorre abruptamente com a descoberta chocante e inesperada do **kiwi** como recheio. A combinação de kiwi dentro de uma coxinha é gastronomicamente absurda e culturalmente impensável, gerando um forte efeito de **choque e estranhamento**.

A **reação exagerada e dramática** do narrador (""Aqui eu gastarei meu ré primário? Como é que o cabra bota um kiwi dentro de uma coxinha, minha gente?"") potencializa o efeito cômico. A indignação desproporcional diante de uma ""ofensa"" culinária transforma a decepção em hilaridade, pois o absurdo da situação se reflete na incredulidade extrema do personagem.","O humorista acha um absurdo ver uma coxinha, que normalmente contém recheios salgados, ter um kiwi dentro.",5,zero-shot,1
gemma-3-gaia-pt-br-4b-it,https://www.youtube.com/shorts/5TiFYeHQK70?feature=share,"Explique o motivo do humor presente no seguinte texto. Aponte os elementos que contribuem para seu efeito cômico.
Texto humorístico: Oi, tudo bem meu lindo? Ou linda, não se sabe. Eu queria dizer que a pessoa que te encaminhou esse trecho aqui do vídeo, ela te ama. Ela disse que a sua amizade é muito importante pra ela e que quer ver você muito feliz. Agora só ela não entende uma única coisa. Ela não entende como você tá devendo apenas 60 reais a mais de 6 meses e não pagou essa porra ainda pra ela. Paga o que você deve logo, caloteiro.
Responda apenas com a explicação, sem detalhes adicionais.
O humor no texto surge da incongruência entre a linguagem doce e sentimental expressa na abertura (""Oi, tudo bem meu lindo?"") e a crítica ácida e sarcástica que se segue, expondo a frustração do narrador com o comportamento da outra pessoa. A repetição de palavras como ""porra"", a linguagem informal e descontrolada e a ironia na declaração de amor contrastam fortemente, criando um efeito cômico através do choque e da surpresa"".
","O humorista surpreende ao iniciar uma mensagem com palavras de amor e carinho, criando um clima afetuoso. No entanto, de repente, muda drasticamente o tom para cobrar um caloteiro, deixando claro que a gravação é destinada a alguém que está devendo dinheiro.",5,zero-shot,0
llama-3-405b-instruct,https://www.youtube.com/shorts/F8b0O9zTmmM?feature=share," O humor está presente no texto devido à ironia e ao exagero. O narrador, um provinciano, acredita que o Rio de Janeiro é um lugar onde só existem pessoas ricas e famosas, e ele está determinado a encontrar um famoso. No entanto, ele se depara com a realidade de que está em um bairro pobre, Inhaúma, onde não há famosos, apenas um cemitério. A ironia está no fato de que o narrador está procurando por algo que não existe no local, e o exagero está na sua determinação e na sua surpresa ao não encontrar o que procura. Além disso, a forma como o narrador fala, com um sotaque e uma linguagem simples, contribui para o efeito cômico.","O humorista conta que estava empolgado para viajar ao Rio de Janeiro, na expectativa de cruzar com ricos e famosos. No entanto, ao chegar lá e não encontrar ninguém desse tipo, desabafa com sua tia. Ela então joga um balde de água fria nele ao dizer que, no bairro onde estão, a única coisa famosa que ele vai encontrar é o cemitério.",5,zero-shot,0
granite-3-3-8b-instruct,https://www.youtube.com/shorts/JgCI2C3txB0?feature=share,"

O humor no texto deriva da abordagem absurda e inesperada da situação proposta. A ideia de realizar uma cirurgia no estômago para colocar outro é ilógica e incomum, criando uma imagem cômica na mente do leitor. A estrutura repetitiva da frase também contribui para o efeito cômico, enfatizando a absurdidade da proposta. Além disso, a ideia de ""comer mais"" após a cirurgia é irônica, pois sugere que o estômago original não era suficiente para satisfazer as necessidades alimentares, o que é uma exageração humorística.","O humorista dá a entender que vai fazer uma cirurgia por questões de saúde, mas então brinca dizendo que vai botar outro só pra poder comer mais. ",5,zero-shot,1
gemini-2.5-flash,https://www.youtube.com/shorts/7TiMIWL_5eU?feature=share,"O humor do texto reside na quebra de expectativa e no uso do absurdo e da hipérbole.

A primeira parte apresenta uma pergunta inesperada e irrelevante (""Qual jogador mais católico?""), gerando estranhamento e riso pela sua arbitrariedade e falta de propósito no contexto futebolístico.

A segunda parte estabelece uma observação (estádios limpos) e a subverte com uma explicação hiperbólica e ilógica: as pessoas não veem o lixo porque são *tão* ávidas por catá-lo que ele nunca permanece no chão. Essa conclusão exagerada e cômica inverte a lógica, transformando a limpeza em um reflexo de um comportamento obsessivo ou um ""jeitinho"" absurdamente rápido.",O humorista faz um trocadilho relacionando o jogador Di Maria com a crença mariana da fé católica. Depois faz uma crítica aos espectadores brasileiros que catavam lixo do chão durante os jogos da Copa do Mundo no Brasil. ,5,zero-shot,0
